"Season_ID","Genus","Species","Date","Locale","Cop_ID","Sex","Age","Copula_","Copula","Thor_col","Col_phas","Parasite","Morph","Wing","Thorax","Length","Abdomen","S_4","Eggs","Season","WingSide","WingID","X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","X16","Y16","X17","Y17","GPA COORDS NEXT","X.1","Y.1","X.2","Y.2","X.3","Y.3","X.4","Y.4","X.5","Y.5","X.6","Y.6","X.7","Y.7","X.8","Y.8","X.9","Y.9","X.10","Y.10","X.11","Y.11","X.12","Y.12","X.13","Y.13","X.14","Y.14","X.15","Y.15","X.16","Y.16","X.17","Y.17"
"2021_1216","Enallagma cyathigerum","E. cyathigerum","7/19/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.35613362,2.49384477,33.47079425,25.68622524,0.890028381,NA,2021,"Right","Forewing",447,342,561,329,856,331,1755,266,1815,284,1921,420,1881,471,1786,522,1546,584,631,513,464,447,576,407,631,472,840,400,890,393,1295,371,1685,313,NA,-0.304593199,-0.025334982,-0.255369214,-0.031173466,-0.127917376,-0.030885294,0.260336143,-0.060719659,0.286292714,-0.053060624,0.332356825,0.005490026,0.315177418,0.027601102,0.274236424,0.049820056,0.170674149,0.077073892,-0.224765282,0.048181661,-0.297042407,0.019993348,-0.248736029,0.002494119,-0.224843721,0.030468467,-0.134695108,-0.00104453,-0.113107433,-0.004166243,0.061810302,-0.014461126,0.230185793,-0.040276747
"2021_505","Enallagma cyathigerum","E. cyathigerum","6/24/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.32393877,2.6552099,33.36114961,25.67580622,0.890028381,NA,2021,"Right","Hindwing",531,363,623,349,907,340,1673,255,1730,265,1875,407,1844,455,1764,514,1591,584,713,529,547,461,643,421,731,487,875,407,938,396,1272,358,1612,310,NA,-0.304432716,-0.028696979,-0.260257508,-0.034214314,-0.124333733,-0.034883095,0.243062487,-0.065725365,0.270191933,-0.060213158,0.3377097,0.009545779,0.32227187,0.032102686,0.283260733,0.059291423,0.199628975,0.090550327,-0.219523919,0.05301149,-0.298034006,0.018370716,-0.251615142,0.00047145,-0.210380939,0.033157811,-0.140490254,-0.003253516,-0.110225617,-0.007706913,0.04998074,-0.021602698,0.213187396,-0.040205646
"2021_505","Enallagma cyathigerum","E. cyathigerum","6/24/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.32393877,2.6552099,33.36114961,25.67580622,0.890028381,NA,2021,"Right","Forewing",476,388,584,370,888,363,1768,270,1824,287,1945,427,1907,481,1821,536,1600,610,663,556,496,492,604,449,667,516,878,433,925,425,1306,388,1687,320,NA,-0.304750035,-0.025813078,-0.257653689,-0.032470224,-0.125555256,-0.032245554,0.257615232,-0.063183206,0.281753082,-0.055199049,0.332799021,0.006900948,0.315716743,0.029944232,0.277777379,0.052906518,0.181004702,0.082670127,-0.22534169,0.049155283,-0.297180701,0.019567385,-0.249816313,0.002052913,-0.223174816,0.031826587,-0.130650134,-0.001952857,-0.110152465,-0.004922434,0.05570734,-0.016899221,0.221901601,-0.042338371
"2021_505","Enallagma cyathigerum","E. cyathigerum","6/24/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.32393877,2.6552099,33.36114961,25.67580622,0.890028381,NA,2021,"Left","Hindwing",448,349,546,335,828,329,1602,248,1659,261,1798,402,1767,453,1684,509,1515,575,631,514,470,446,563,405,647,471,803,394,863,385,1226,347,1542,303,NA,-0.307029863,-0.027611115,-0.260250461,-0.033457251,-0.125928735,-0.033955281,0.243287144,-0.066047195,0.270318391,-0.059380368,0.335319218,0.008917003,0.320133011,0.032940269,0.280145492,0.058909044,0.199117091,0.088920184,-0.221275821,0.052480789,-0.297365515,0.018757903,-0.252741262,1.45e-05,-0.213299823,0.032141216,-0.138373689,-0.003215277,-0.109732418,-0.006998431,0.063419835,-0.022053885,0.214257406,-0.040362082
"2021_505","Enallagma cyathigerum","E. cyathigerum","6/24/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.32393877,2.6552099,33.36114961,25.67580622,0.890028381,NA,2021,"Left","Forewing",446,286,556,276,853,287,1742,245,1799,266,1915,413,1875,463,1783,515,1545,578,621,469,459,394,569,356,630,428,846,357,893,353,1279,339,1658,292,NA,-0.304308333,-0.02682197,-0.256780926,-0.032771912,-0.127898072,-0.032367784,0.256779055,-0.063630334,0.281791793,-0.055366435,0.334226704,0.006640107,0.317625681,0.028897887,0.278516689,0.052786349,0.176292551,0.083586718,-0.225773211,0.049919478,-0.297086869,0.019794182,-0.249971199,0.001708989,-0.222474918,0.032017629,-0.129904333,-0.001926752,-0.109592817,-0.004350958,0.05749387,-0.016089139,0.221064335,-0.042026056
"2021_1041","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.4110588,2.589423499,33.54074861,25.66702904,0.890028381,NA,2021,"Left","Forewing",454,286,563,277,861,289,1747,269,1803,290,1907,426,1872,475,1785,522,1586,568,636,457,482,385,581,352,640,418,854,352,891,350,1265,347,1678,311,NA,-0.306646319,-0.02416604,-0.259322355,-0.030365282,-0.12917626,-0.031358094,0.256601574,-0.058579939,0.281450391,-0.05059604,0.329625254,0.006514815,0.315392758,0.028604381,0.278451695,0.050908467,0.192666619,0.075116467,-0.2237425,0.046570882,-0.292374693,0.01840264,-0.249910323,0.001950464,-0.222812848,0.029487284,-0.130913081,-0.003750181,-0.11482532,-0.005395103,0.048133654,-0.014514146,0.227401754,-0.038830574
"2021_1041","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.4110588,2.589423499,33.54074861,25.66702904,0.890028381,NA,2021,"Left","Hindwing",557,323,656,314,925,328,1711,314,1770,330,1889,475,1852,517,1783,558,1635,609,729,493,579,419,669,385,743,455,881,389,946,383,1312,376,1660,361,NA,-0.305158199,-0.02645992,-0.258326253,-0.033310049,-0.130074592,-0.033644533,0.243235356,-0.06072583,0.27169866,-0.054651601,0.332036653,0.011189269,0.315540647,0.032118904,0.283797808,0.05340551,0.214737226,0.081497375,-0.21897096,0.049888138,-0.292206201,0.018606847,-0.250300859,0.000105153,-0.213304676,0.031458768,-0.149397314,-0.003501244,-0.118658506,-0.008041606,0.055147297,-0.020878682,0.220203911,-0.037056499
"2021_1041","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.4110588,2.589423499,33.54074861,25.66702904,0.890028381,NA,2021,"Right","Hindwing",529,392,625,372,894,352,1668,253,1720,261,1859,392,1831,438,1764,486,1621,556,723,544,565,486,645,441,732,502,876,417,924,405,1281,358,1622,306,NA,-0.307033324,-0.026662932,-0.260357677,-0.033527794,-0.13059676,-0.035456122,0.243947374,-0.060917626,0.268693606,-0.055590597,0.331706361,0.011287583,0.316947706,0.032580983,0.283397927,0.053723082,0.212703866,0.083259702,-0.218203248,0.051868575,-0.292428824,0.019506955,-0.25272109,0.000179507,-0.212684051,0.031955613,-0.141093625,-0.004753464,-0.117699668,-0.009146049,0.055083535,-0.021530322,0.220337891,-0.036777096
"2021_1041","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.4110588,2.589423499,33.54074861,25.66702904,0.890028381,NA,2021,"Right","Forewing",439,305,544,291,840,292,1728,239,1783,258,1889,393,1851,441,1767,488,1563,548,619,471,459,406,562,367,625,433,846,354,871,353,1257,330,1659,282,NA,-0.304795782,-0.024171411,-0.258949803,-0.030782141,-0.129519578,-0.031725017,0.258504306,-0.059040122,0.282642148,-0.050989207,0.329622453,0.007546477,0.313231902,0.028711786,0.276721965,0.049654824,0.187800153,0.076841149,-0.225315622,0.047572744,-0.295579361,0.019897182,-0.250724999,0.002364336,-0.222869115,0.030928859,-0.126609902,-0.004642782,-0.115680013,-0.005197412,0.052986874,-0.017053774,0.228534374,-0.039915492
"2021_1137","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.50411971,2.616811256,33.39088606,25.60371697,0.890028381,NA,2021,"Left","Forewing",459,324,565,312,840,314,1788,243,1841,263,1939,397,1900,440,1809,492,1583,561,623,492,467,427,576,387,634,454,829,381,874,375,1295,351,1714,290,NA,-0.29720173,-0.025011772,-0.252313692,-0.03005875,-0.135862573,-0.029123842,0.265541939,-0.058877802,0.287979724,-0.050393329,0.329442368,0.006382282,0.312917701,0.024579648,0.274370221,0.046569052,0.178651825,0.075710841,-0.227803348,0.046177749,-0.293841974,0.018603229,-0.247677721,0.001701493,-0.22313454,0.030089592,-0.140543537,-0.000756963,-0.121485296,-0.003283391,0.056767029,-0.013309615,0.234193604,-0.038998423
"2021_1137","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.50411971,2.616811256,33.39088606,25.60371697,0.890028381,NA,2021,"Right","Forewing",464,402,570,388,850,384,1803,290,1847,310,1955,445,1916,493,1834,540,1613,612,640,564,474,504,586,462,647,530,837,450,885,444,1311,406,1723,338,NA,-0.298196134,-0.024819597,-0.25346914,-0.029693441,-0.135633487,-0.028693482,0.266149313,-0.059100842,0.2844727,-0.050266931,0.3286193,0.007563189,0.311755624,0.027383179,0.27680812,0.046371865,0.183145315,0.074541939,-0.22570195,0.045018702,-0.294961773,0.018185356,-0.247446205,0.001590141,-0.222431434,0.030780093,-0.141735274,-0.001052063,-0.121484184,-0.003116795,0.058071844,-0.015018619,0.232037364,-0.039672694
"2021_1137","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.50411971,2.616811256,33.39088606,25.60371697,0.890028381,NA,2021,"Left","Hindwing",550,322,650,315,902,327,1744,307,1801,327,1903,472,1865,511,1791,554,1614,609,712,496,562,420,654,387,728,458,870,389,926,384,1303,375,1682,354,NA,-0.299409258,-0.02658639,-0.253240939,-0.032198144,-0.136188095,-0.032606761,0.253459022,-0.061815488,0.280342611,-0.053899276,0.33104001,0.010868261,0.314358949,0.02984012,0.281088008,0.051517241,0.200369537,0.081192077,-0.220224352,0.050195409,-0.291526414,0.018535646,-0.249679749,0.001066626,-0.213712837,0.032209447,-0.149542749,-0.00312169,-0.123716357,-0.006764446,0.050739353,-0.019862476,0.225843257,-0.038570157
"2021_1137","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Male","Mature","Single",0,NA,NA,0,NA,20.50411971,2.616811256,33.39088606,25.60371697,0.890028381,NA,2021,"Right","Hindwing",520,383,619,364,879,354,1730,257,1781,270,1882,406,1873,446,1792,498,1614,564,703,538,542,476,633,434,717,499,847,416,903,405,1306,360,1674,309,NA,-0.300768588,-0.024686498,-0.255046077,-0.03157594,-0.135693287,-0.031386438,0.256097834,-0.060219265,0.279235332,-0.053324861,0.323036451,0.010859492,0.318171534,0.029029507,0.280093945,0.051375417,0.197290969,0.078356962,-0.219740359,0.049710658,-0.292391243,0.018340876,-0.249912675,0.000762599,-0.212610821,0.032093007,-0.151491066,-0.003557079,-0.125626309,-0.007569829,0.059879928,-0.020793848,0.229474432,-0.037414759
"2021_458","Enallagma cyathigerum","E. cyathigerum","6/23/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,22.64873042,2.588063507,32.97538965,25.46321267,0.890028381,NA,2021,"Right","Forewing",423,295,535,285,841,294,1747,244,1805,265,1907,401,1872,447,1780,495,1544,559,600,468,437,397,549,361,606,429,825,361,878,357,1286,336,1669,287,NA,-0.304799031,-0.0251676,-0.25709054,-0.030475828,-0.12640575,-0.02947713,0.259806047,-0.059230554,0.284756145,-0.050807009,0.329557727,0.006293672,0.315047554,0.026252489,0.276228151,0.047594251,0.176097739,0.077100568,-0.227645136,0.04702569,-0.297874752,0.018236235,-0.250408867,0.001830866,-0.22544609,0.030323983,-0.13261258,-0.000732306,-0.110029473,-0.002932155,0.063903229,-0.015683325,0.226915625,-0.040151846
"2021_458","Enallagma cyathigerum","E. cyathigerum","6/23/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,22.64873042,2.588063507,32.97538965,25.46321267,0.890028381,NA,2021,"Right","Hindwing",501,414,606,399,895,389,1690,294,1746,302,1882,433,1848,477,1779,526,1637,595,693,578,524,513,621,469,701,536,869,453,921,442,1293,398,1638,343,NA,-0.307353336,-0.028671206,-0.258488544,-0.033329012,-0.124670792,-0.031685839,0.244916063,-0.058363514,0.270631467,-0.053449187,0.330659296,0.010061113,0.313989635,0.029666383,0.281025353,0.050823951,0.213860307,0.079642159,-0.222149856,0.051304315,-0.298865899,0.017592922,-0.253070332,-0.000643662,-0.217541642,0.032062093,-0.138073726,-0.002662231,-0.113797388,-0.006619161,0.059119668,-0.01889155,0.219809725,-0.036837575
"2021_458","Enallagma cyathigerum","E. cyathigerum","6/23/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,22.64873042,2.588063507,32.97538965,25.46321267,0.890028381,NA,2021,"Left","Forewing",511,363,624,356,937,378,1853,360,1909,383,2012,515,1978,559,1895,601,1638,664,682,542,526,466,639,433,698,506,920,444,971,443,1398,434,1773,400,NA,-0.305900558,-0.025462111,-0.258532727,-0.030909721,-0.126410973,-0.028594066,0.258415916,-0.056459715,0.282478155,-0.048028451,0.328725941,0.005209479,0.31540199,0.024469033,0.281423994,0.043973792,0.174740308,0.07616075,-0.230013629,0.046030311,-0.297308674,0.017523586,-0.25051822,0.001140927,-0.224083935,0.030534003,-0.132098774,-0.000459399,-0.110671998,-0.002010892,0.068694879,-0.015255449,0.225658305,-0.037862078
"2021_458","Enallagma cyathigerum","E. cyathigerum","6/23/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,22.64873042,2.588063507,32.97538965,25.46321267,0.890028381,NA,2021,"Left","Hindwing",492,386,591,370,884,362,1691,274,1747,284,1888,412,1856,458,1776,510,1613,577,680,548,512,483,612,441,693,506,855,426,913,415,1287,374,1641,324,NA,-0.305724236,-0.027156326,-0.260100619,-0.032811163,-0.125741983,-0.031520131,0.245438518,-0.058182183,0.270923594,-0.052653157,0.333348164,0.008370818,0.31791165,0.028902945,0.28038351,0.051371448,0.204568872,0.079307108,-0.222340381,0.050235354,-0.298201621,0.01761776,-0.251681634,6.92e-05,-0.215675988,0.031215148,-0.140106472,-0.002691516,-0.113352255,-0.006749107,0.058666664,-0.019203917,0.221684215,-0.03612223
"2021_1009","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,21.24718946,3.103918594,33.43428396,25.36971218,0.890028381,NA,2021,"Right","Forewing",419,334,519,320,828,317,1686,239,1743,254,1862,388,1831,434,1753,485,1523,561,602,495,439,432,542,392,605,456,805,381,865,376,1280,342,1619,285,NA,-0.305375682,-0.024968652,-0.261254428,-0.030571581,-0.125152568,-0.03015422,0.253157854,-0.059677096,0.278177513,-0.052750089,0.329834213,0.006936745,0.315922956,0.027022114,0.28128243,0.049044774,0.179560916,0.08121978,-0.22568401,0.04696823,-0.297117764,0.018304498,-0.251530874,0.001267578,-0.224142551,0.029808496,-0.135640545,-0.002096423,-0.109189628,-0.00396139,0.073761486,-0.016599098,0.223390681,-0.039793667
"2021_1009","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,21.24718946,3.103918594,33.43428396,25.36971218,0.890028381,NA,2021,"Left","Forewing",482,410,580,394,911,386,1780,309,1836,322,1957,458,1922,505,1840,556,1642,622,688,567,525,504,624,464,687,529,894,452,947,446,1353,412,1711,355,NA,-0.311084666,-0.023725349,-0.268388078,-0.029951935,-0.124529991,-0.030980715,0.253578216,-0.058010955,0.277812464,-0.051948719,0.329377926,0.008033132,0.313825682,0.028194575,0.277822741,0.04974642,0.19130741,0.076957233,-0.222748965,0.046008225,-0.293100906,0.017432326,-0.249793912,0.000785642,-0.222901134,0.029490774,-0.132403089,-0.002431764,-0.109333048,-0.00464714,0.067298912,-0.016417298,0.223260436,-0.038534451
"2021_1009","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,21.24718946,3.103918594,33.43428396,25.36971218,0.890028381,NA,2021,"Right","Hindwing",554,355,651,339,936,325,1680,239,1737,247,1883,379,1858,424,1792,473,1632,545,747,511,584,447,670,406,759,470,904,389,965,378,1306,338,1631,292,NA,-0.309036366,-0.027620259,-0.261746952,-0.033433445,-0.123466193,-0.034529012,0.238525678,-0.061337669,0.265966707,-0.056325833,0.33402434,0.010502518,0.321021132,0.031794952,0.288081546,0.054206883,0.209155049,0.085878691,-0.218693832,0.051764883,-0.296345135,0.017526515,-0.253882428,-0.000611526,-0.21206768,0.032151455,-0.140231378,-0.004176493,-0.110478772,-0.008285992,0.055437167,-0.020854332,0.213737117,-0.036651333
"2021_1009","Enallagma cyathigerum","E. cyathigerum","7/12/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,21.24718946,3.103918594,33.43428396,25.36971218,0.890028381,NA,2021,"Left","Hindwing",625,404,717,389,1006,374,1751,281,1812,289,1956,421,1929,466,1853,521,1696,592,818,559,650,497,737,454,827,518,971,436,1033,426,1404,376,1705,333,NA,-0.307891077,-0.027273834,-0.263153575,-0.032501155,-0.123333689,-0.033417005,0.238315834,-0.062004319,0.267582888,-0.056806587,0.33419408,0.010057893,0.320177356,0.031188851,0.28228932,0.056072726,0.204936943,0.086906253,-0.218126875,0.051762861,-0.297858256,0.018162412,-0.254922203,-0.000688402,-0.212886915,0.032170318,-0.141576397,-0.004255434,-0.111436408,-0.007725357,0.068720642,-0.023737736,0.214968332,-0.037911485
"2021_1120","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Female","Immature","Single",0,"GREY",NA,16,NA,21.20427112,2.562430025,33.22605081,25.21579539,0.890028381,NA,2021,"Right","Forewing",392,337,509,326,826,333,1769,275,1829,295,1937,436,1900,489,1811,541,1600,610,576,514,406,442,524,404,581,477,818,405,865,400,1310,377,1694,320,NA,-0.305058163,-0.02543357,-0.257358072,-0.03065184,-0.127888598,-0.029764526,0.256753793,-0.059303847,0.281375938,-0.051511515,0.326352709,0.005389096,0.311576656,0.02725801,0.27556179,0.049042612,0.189835161,0.078524323,-0.228829482,0.045690134,-0.298687096,0.017349517,-0.250748278,0.001100991,-0.227017205,0.030550773,-0.130709738,-0.000318228,-0.111549856,-0.002652189,0.069978661,-0.014807198,0.226411782,-0.040462544
"2021_1120","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Female","Immature","Single",0,"GREY",NA,16,NA,21.20427112,2.562430025,33.22605081,25.21579539,0.890028381,NA,2021,"Left","Forewing",454,361,569,352,883,366,1840,327,1900,350,2001,494,1959,542,1867,595,1627,658,628,544,460,468,578,433,636,505,873,439,925,434,1380,414,1756,371,NA,-0.303154415,-0.025192255,-0.256524579,-0.030567555,-0.128627848,-0.029559602,0.259936498,-0.059692804,0.284679274,-0.051236087,0.327907171,0.005818727,0.311546603,0.025965428,0.274925335,0.048890171,0.178268831,0.078087839,-0.229660591,0.046628856,-0.299113475,0.018229203,-0.251654176,0.002235599,-0.226988854,0.030648742,-0.131608062,0.000274605,-0.11053647,-0.002534555,0.074168283,-0.017451783,0.226436476,-0.040544529
"2021_1120","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Female","Immature","Single",0,"GREY",NA,16,NA,21.20427112,2.562430025,33.22605081,25.21579539,0.890028381,NA,2021,"Left","Hindwing",525,368,629,359,921,367,1752,324,1805,338,1939,483,1907,529,1826,580,1658,644,705,548,536,470,640,433,720,507,894,433,945,427,1324,408,1689,374,NA,-0.304508643,-0.028238546,-0.257873478,-0.033370768,-0.126588674,-0.032832006,0.246346127,-0.060848024,0.270307559,-0.055111574,0.332030957,0.008637725,0.318134426,0.02964169,0.282272416,0.053404362,0.207445847,0.083917639,-0.22174682,0.050753119,-0.298496752,0.017476086,-0.252155637,-0.000236746,-0.215437369,0.03217417,-0.138027707,-0.002894394,-0.115175504,-0.006123923,0.054912579,-0.018626039,0.218560674,-0.037722772
"2021_1120","Enallagma cyathigerum","E. cyathigerum","7/15/21","Vombs Vattenverk",NA,"Female","Immature","Single",0,"GREY",NA,16,NA,21.20427112,2.562430025,33.22605081,25.21579539,0.890028381,NA,2021,"Right","Hindwing",498,326,604,315,903,316,1731,250,1784,265,1920,406,1887,455,1803,510,1614,578,686,496,522,425,626,388,707,457,882,382,935,375,1316,349,1673,304,NA,-0.308582255,-0.027275738,-0.260770491,-0.032350719,-0.125871679,-0.032215821,0.247623948,-0.062867716,0.271552112,-0.056156201,0.333058503,0.007314505,0.318222218,0.029456501,0.280382466,0.054359115,0.195180953,0.085237623,-0.223583348,0.049223034,-0.297649601,0.017364124,-0.250768057,0.000560927,-0.214151429,0.031605208,-0.13527582,-0.002416628,-0.111371803,-0.005630815,0.060491971,-0.017763731,0.221512313,-0.038443667
"2021_1295","Enallagma cyathigerum","E. cyathigerum","7/19/21","Krutladan",774,"Male","Mature","Couple",1,NA,NA,0,NA,20.26530323,2.451126598,32.78958779,25.20650884,0.890028381,NA,2021,"Left","Hindwing",507,399,604,384,883,379,1643,302,1703,312,1837,448,1808,495,1733,542,1557,608,688,556,533,496,623,455,701,518,853,443,905,434,1259,396,1589,352,NA,-0.306623592,-0.027614502,-0.259609149,-0.033837608,-0.124785111,-0.033312098,0.243150004,-0.062495627,0.27202722,-0.05703217,0.335320921,0.010075044,0.320817265,0.032472835,0.284092431,0.054386212,0.198375304,0.084412028,-0.220845859,0.050131992,-0.295086843,0.019515024,-0.251179627,0.000658912,-0.214166502,0.031912902,-0.139949175,-0.002712985,-0.114736255,-0.006512154,0.056662265,-0.02113563,0.216536703,-0.038912177
"2021_1295","Enallagma cyathigerum","E. cyathigerum","7/19/21","Krutladan",774,"Male","Mature","Couple",1,NA,NA,0,NA,20.26530323,2.451126598,32.78958779,25.20650884,0.890028381,NA,2021,"Left","Forewing",511,282,617,273,906,286,1764,256,1821,276,1938,419,1903,465,1807,514,1502,570,681,454,520,381,629,348,688,414,886,352,937,350,1309,343,1679,301,NA,-0.303144097,-0.024825846,-0.255766377,-0.031156003,-0.12578182,-0.031569681,0.258630445,-0.06358004,0.284644592,-0.05583693,0.340245613,0.005813594,0.325533454,0.027215492,0.283511513,0.05128152,0.147866723,0.083005035,-0.223126017,0.048692119,-0.296960904,0.019410249,-0.24875848,0.002243321,-0.220848495,0.030588632,-0.133330309,-0.001516631,-0.110485373,-0.00351772,0.056309528,-0.014701601,0.221460004,-0.041545507
"2021_1295","Enallagma cyathigerum","E. cyathigerum","7/19/21","Krutladan",774,"Male","Mature","Couple",1,NA,NA,0,NA,20.26530323,2.451126598,32.78958779,25.20650884,0.890028381,NA,2021,"Right","Forewing",550,357,657,351,936,365,1801,333,1858,350,1967,496,1932,541,1820,602,1556,652,717,528,559,455,663,422,723,491,913,429,962,426,1369,417,1726,378,NA,-0.302073238,-0.024960916,-0.254166776,-0.03010427,-0.128567397,-0.030204198,0.259087162,-0.064366463,0.285070338,-0.058037329,0.337357059,0.005024593,0.322672754,0.026032084,0.273787656,0.055980484,0.156405588,0.084473198,-0.223169501,0.047998514,-0.295785608,0.018836446,-0.249844792,0.00163855,-0.221321288,0.031246447,-0.137428319,-0.000940312,-0.115495131,-0.003409399,0.067029433,-0.016764239,0.226442059,-0.04244319
"2021_1295","Enallagma cyathigerum","E. cyathigerum","7/19/21","Krutladan",774,"Male","Mature","Couple",1,NA,NA,0,NA,20.26530323,2.451126598,32.78958779,25.20650884,0.890028381,NA,2021,"Right","Hindwing",529,290,627,282,895,295,1677,274,1729,289,1851,438,1821,478,1731,528,1547,573,697,457,546,385,636,352,713,421,859,355,910,350,1272,340,1611,320,NA,-0.304254759,-0.02617197,-0.257259177,-0.032564035,-0.127836658,-0.033245729,0.248278296,-0.063620177,0.273713537,-0.057742204,0.336334973,0.010863589,0.322921523,0.030907755,0.280868345,0.057321869,0.193405676,0.083764079,-0.219009018,0.049912413,-0.293605188,0.019145117,-0.251110214,0.000918771,-0.212235932,0.032157924,-0.143619956,-0.003413304,-0.119185262,-0.007142789,0.054913596,-0.021337372,0.217680218,-0.039753935
"2021_685","Enallagma cyathigerum","E. cyathigerum","6/29/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,19.77181126,2.757971231,33.09935194,25.08206728,0.890028381,NA,2021,"Right","Hindwing",592,324,691,311,963,309,1764,265,1813,280,1926,420,1896,459,1821,503,1649,559,765,481,610,414,703,378,778,441,931,371,990,363,1367,343,1703,313,NA,-0.305094823,-0.023667449,-0.258152827,-0.030618461,-0.12891655,-0.033694778,0.251362767,-0.060866996,0.274765437,-0.054122228,0.329556799,0.011519875,0.315606472,0.030288087,0.280310475,0.051783589,0.199008846,0.079739158,-0.221658969,0.049584402,-0.29583701,0.018959198,-0.251925909,0.001125404,-0.215795347,0.030475504,-0.143634663,-0.00398277,-0.115663372,-0.008245196,0.063318112,-0.020696395,0.222750561,-0.037580944
"2021_685","Enallagma cyathigerum","E. cyathigerum","6/29/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,19.77181126,2.757971231,33.09935194,25.08206728,0.890028381,NA,2021,"Right","Forewing",505,321,608,306,903,305,1807,260,1854,279,1958,419,1923,460,1837,507,1592,566,672,477,522,414,626,377,682,441,881,369,934,363,1349,349,1731,304,NA,-0.301967584,-0.020737184,-0.257375276,-0.028191212,-0.129278145,-0.031320105,0.262864865,-0.059123711,0.283451677,-0.051302926,0.329898753,0.008544314,0.315075637,0.026670792,0.278158994,0.047867919,0.172309803,0.075728038,-0.228015313,0.045484077,-0.29373377,0.019494986,-0.248910011,0.002476977,-0.224002281,0.02975807,-0.138245531,-0.003325703,-0.115285421,-0.006415653,0.064789094,-0.016288682,0.230264509,-0.039319996
"2021_685","Enallagma cyathigerum","E. cyathigerum","6/29/21","Krutladan",NA,"Male","Mature","Single",0,NA,NA,0,NA,19.77181126,2.757971231,33.09935194,25.08206728,0.890028381,NA,2021,"Left","Hindwing",551,274,645,262,910,260,1710,195,1762,211,1878,348,1846,394,1766,441,1585,500,720,436,567,370,660,331,734,396,882,322,936,314,1305,287,1651,247,NA,-0.302232421,-0.02639885,-0.257259841,-0.032105364,-0.130487282,-0.032966207,0.25223843,-0.063770984,0.277108783,-0.05609825,0.332551415,0.009481433,0.317227158,0.03147537,0.278939869,0.053930544,0.192328518,0.082089502,-0.221443712,0.051158896,-0.29461225,0.019530933,-0.250108852,0.000908054,-0.214732775,0.03202893,-0.143902742,-0.003316666,-0.118068199,-0.00712402,0.058459474,-0.019906412,0.223994428,-0.038916911
